,Web Link,URN,LAESTAB,School name,Ofsted phase,Type of education,School open date,Admissions policy,Sixth form,Designated religious character,Religious ethos,Faith grouping,Ofsted region,Region,Local authority,Parliamentary constituency,Multi-academy trust UID,Multi-academy trust name,Academy sponsor UID,Academy sponsor name,Postcode,Number of warning notices issued in 2022/23 academic year,The income deprivation affecting children index (IDACI) quintile,Total number of pupils,Statutory lowest age,Statutory highest age,Latest ungraded inspection number since last graded inspection,Does the ungraded inspection relate to the URN of the current school?,URN at time of the ungraded inspection,LAESTAB at time of the ungraded inspection,School name at time of the ungraded inspection,School type at time of the ungraded inspection,Number of ungraded inspections since the last graded inspection,Date of latest ungraded inspection,Ungraded inspection publication date,Did the latest ungraded inspection convert to a graded inspection?,Ungraded inspection overall outcome,Number of monitoring and urgent inspections since last graded inspection,Inspection number of latest graded inspection,Inspection type,Inspection type grouping,Event type grouping,Inspection start date,Inspection end date,Publication date,Does the latest graded inspection relate to the URN of the current school?,URN at time of latest graded inspection,LAESTAB at time of latest graded inspection,School name at time of latest graded inspection,School type at time of latest graded inspection,Current school type used for chart C6,Overall effectiveness,Category of concern,Quality of education,Behaviour and attitudes,Personal development,Effectiveness of leadership and management,Safeguarding is effective?,Early years provision (where applicable),Sixth form provision (where applicable),Previous inspection number,Previous inspection start date,Previous inspection end date,Previous publication date,Does the previous graded inspection relate to the URN of the current school?,URN at time of previous graded inspection,LAESTAB at time of previous graded inspection,School name at time of previous graded inspection,School type at time of previous graded inspection,Previous graded inspection overall effectiveness,Previous category of concern,Previous quality of education,Previous behaviour and attitudes,Previous personal development,Previous effectiveness of leadership and management,Previous safeguarding is effective?,Previous early years provision (where applicable),Previous sixth form provision (where applicable)
16704,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/142388,142388.0,3304022.0,Cockshut Hill School,Secondary,Academy Sponsor Led,01/10/2016,Non-selective,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",4004.0,SUMMIT LEARNING TRUST,4003.0,Summit Learning Trust,B26 2HX,,5.0,947.0,11.0,18.0,,,,,,,,,,,,,10268269,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,28/06/2023,29/06/2023,14/09/2023,Yes,142388.0,3304022.0,Cockshut Hill School,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,2.0,1.0,2.0,Yes,9.0,9.0,10104074,09/07/2019,10/07/2019,18/09/2019,Yes,142388.0,3304022.0,Cockshut Hill School,Academy Sponsor Led,3.0,,9.0,9.0,9.0,3.0,Yes,9.0,9.0
16826,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/142570,142570.0,3302165.0,Highfield Junior and Infant School,Primary,Academy Sponsor Led,01/04/2016,Not applicable,Does not have a sixth form,Does not apply,Unknown,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",15797.0,PA Community Trust,16089.0,Prince Albert Community Trust,B8 3QF,,5.0,753.0,4.0,11.0,,,,,,,,,,,,,10053517,Academy First Section 5,Academy First Section 5,Schools - S5,16/01/2019,17/01/2019,25/02/2019,Yes,142570.0,3302165.0,Highfield Junior and Infant School,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,ITS452174,17/09/2014,18/09/2014,10/11/2014,No,103215.0,3302101.0,Highfield Junior and Infant School,Community School,4.0,SM,9.0,9.0,9.0,4.0,9,3.0,9.0
16903,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/142686,142686.0,3302443.0,Aston Tower Community Primary School,Primary,Academy Converter,01/04/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",16075.0,Aston Tower Multi-Academy Trust,,,B6 5BE,,5.0,435.0,3.0,11.0,10086939.0,Yes,142686.0,3302443.0,Aston Tower Community Primary School,Academy Converter,1.0,19/03/2019,29/04/2019,No,School remains Good,,ITS400614,S5 Inspection,S5 Inspection,Schools - S5,10/10/2012,11/10/2012,05/11/2012,No,103370.0,3302443.0,Aston Tower Community Primary School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS336068,20/10/2009,21/10/2009,19/12/2009,No,103370.0,3302443.0,Aston Tower Community Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,2.0,9.0
17001,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/142794,142794.0,3302448.0,Gossey Lane Academy,Primary,Academy Converter,01/05/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",5226.0,Washwood Heath Multi Academy Trust,5225.0,Washwood Heath Academy,B33 0DS,,5.0,198.0,3.0,11.0,,,,,,,,,,,,,10256931,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,10/01/2023,11/01/2023,14/02/2023,Yes,142794.0,3302448.0,Gossey Lane Academy,Academy Converter,Academy converter,3.0,,3.0,3.0,2.0,3.0,Yes,2.0,9.0,10088521,10/04/2019,11/04/2019,09/05/2019,Yes,142794.0,3302448.0,Gossey Lane Academy,Academy Converter,3.0,,9.0,9.0,9.0,2.0,Yes,3.0,9.0
17054,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/142858,142858.0,3302180.0,Yew Tree Community Junior and Infant School (NC),Primary,Academy Converter,01/06/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",16127.0,Inspire Education Community Trust,,,B6 6RX,,5.0,501.0,3.0,11.0,,,,,,,,,,,,,10227529,S5 Inspection,S5 Inspection,Schools - S5,08/11/2022,09/11/2022,15/12/2022,Yes,142858.0,3302180.0,Yew Tree Community Junior and Infant School (NC),Academy Converter,Academy converter,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,ITS461827,12/05/2015,13/05/2015,05/06/2015,No,103259.0,3302180.0,Yew Tree Community Junior and Infant School (NC),Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
17071,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/142888,142888.0,3302167.0,"The Olive School, Birmingham",Primary,Free School,01/09/2016,Unknown,Does not have a sixth form,Muslim,None,Muslim,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",4903.0,STAR ACADEMIES,4904.0,Star Academies,B11 3EY,,5.0,628.0,4.0,11.0,,,,,,,,,,,,,10088456,S5 Inspection,S5 Inspection,Schools - S5,25/06/2019,26/06/2019,22/07/2019,Yes,142888.0,3302167.0,"The Olive School, Birmingham",Free School,Free school,1.0,,9.0,9.0,9.0,1.0,Yes,1.0,9.0,,,,,,,,,,,,,,,,,,
17217,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143086,143086.0,3302082.0,Conway Primary School,Primary,Academy Converter,01/09/2016,Non-selective,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",16326.0,Create Partnership Trust,17136.0,Create Partnership Trust,B11 1NS,,5.0,422.0,3.0,11.0,10088529.0,Yes,143086.0,3302082.0,Conway Primary School,Academy Converter,1.0,11/06/2019,26/06/2019,No,School remains Good,,ITS376845,S5 Inspection,S5 Inspection,Schools - S5,14/06/2012,15/06/2012,03/07/2012,No,103202.0,3302082.0,Conway Primary School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,8.0,9.0,ITS336032,03/03/2010,04/03/2010,22/03/2010,No,103202.0,3302082.0,Conway Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
17218,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143087,143087.0,3302447.0,The Oval School,Primary,Academy Converter,01/09/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",15873.0,drb Ignite Multi Academy Trust,15876.0,drb Ignite Limited,B33 8JG,,5.0,648.0,3.0,11.0,10088530.0,Yes,143087.0,3302447.0,The Oval School,Academy Converter,1.0,05/06/2019,26/06/2019,No,School remains Good,,ITS411753,S5 Inspection,S5 Inspection,Schools - S5,20/06/2013,21/06/2013,11/07/2013,No,103374.0,3302447.0,The Oval Primary School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS323808,28/01/2009,28/01/2009,25/02/2009,No,103374.0,3302447.0,The Oval Primary School,Community School,1.0,,9.0,9.0,9.0,1.0,9,1.0,9.0
17219,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143088,143088.0,3302226.0,Cedars Academy,Primary,Academy Sponsor Led,01/09/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",16352.0,Robin Hood Multi Academy Trust,17175.0,Robin Hood Multi Academy Trust,B27 6JL,,4.0,331.0,7.0,11.0,,,,,,,,,,,,,10099543,Academy First Section 5,Academy First Section 5,Schools - S5,25/06/2019,26/06/2019,15/07/2019,Yes,143088.0,3302226.0,Cedars Academy,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,1.0,Yes,9.0,9.0,ITS442525,13/11/2014,14/11/2014,02/12/2014,No,103280.0,3302226.0,Cottesbrooke Junior School,Community School,3.0,,9.0,9.0,9.0,3.0,9,9.0,9.0
17220,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143089,143089.0,3302475.0,Firs Primary School,Primary,Academy Converter,01/12/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",5226.0,Washwood Heath Multi Academy Trust,5225.0,Washwood Heath Academy,B36 8LL,,5.0,332.0,3.0,11.0,,,,,,,,,,,,,10268337,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,11/07/2023,12/07/2023,19/09/2023,Yes,143089.0,3302475.0,Firs Primary School,Academy Converter,Academy converter,3.0,,3.0,2.0,2.0,3.0,Yes,2.0,9.0,10111652,01/10/2019,02/10/2019,21/10/2019,Yes,143089.0,3302475.0,Firs Primary School,Academy Converter,3.0,,3.0,3.0,2.0,3.0,Yes,4.0,9.0
17221,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143090,143090.0,3302086.0,Greet Primary School,Primary,Academy Converter,01/09/2016,Non-selective,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hall Green",16326.0,Create Partnership Trust,17136.0,Create Partnership Trust,B11 3ND,,5.0,879.0,3.0,11.0,,,,,,,,,,,,,10211778,S5 Inspection,S5 Inspection,Schools - S5,15/03/2022,16/03/2022,10/05/2022,Yes,143090.0,3302086.0,Greet Primary School,Academy Converter,Academy converter,3.0,,3.0,2.0,2.0,3.0,Yes,3.0,9.0,ITS308249,18/09/2007,19/09/2007,05/10/2007,No,103204.0,3302086.0,Greet Primary School,Community School,1.0,,9.0,9.0,9.0,1.0,9,2.0,9.0
17222,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143091,143091.0,3302273.0,Topcliffe Primary School,Primary,Academy Converter,01/12/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",5226.0,Washwood Heath Multi Academy Trust,5225.0,Washwood Heath Academy,B35 6BS,,5.0,255.0,4.0,11.0,10099807.0,Yes,143091.0,3302273.0,Topcliffe Primary School,Academy Converter,1.0,16/10/2019,19/11/2019,No,School remains Good,,ITS412093,S5 Inspection,S5 Inspection,Schools - S5,13/06/2013,14/06/2013,03/07/2013,No,103307.0,3302273.0,Topcliffe Primary School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS336053,09/12/2009,10/12/2009,13/01/2010,No,103307.0,3302273.0,Topcliffe Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
17507,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143413,143413.0,3302168.0,Erdington Academy,Secondary,Academy Sponsor Led,01/09/2016,Not applicable,Does not have a sixth form,Does not apply,Unknown,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Erdington",3076.0,FAIRFAX MULTI ACADEMY TRUST,3075.0,Fairfax,B24 8RE,,5.0,985.0,11.0,16.0,,,,,,,,,,,,,10256935,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,18/04/2023,19/04/2023,14/06/2023,Yes,143413.0,3302168.0,Erdington Academy,Academy Sponsor Led,Academy sponsor led,2.0,,2.0,2.0,2.0,2.0,Yes,9.0,9.0,10088461,08/05/2019,09/05/2019,04/06/2019,Yes,143413.0,3302168.0,Erdington Academy,Academy Sponsor Led,3.0,,9.0,9.0,9.0,2.0,Yes,9.0,9.0
17522,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143433,143433.0,3302188.0,Stirchley Primary School,Primary,Academy Converter,01/03/2017,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Selly Oak",16588.0,Evolve Education Trust,,,B30 2JL,,4.0,218.0,3.0,11.0,10122517.0,Yes,143433.0,3302188.0,Stirchley Primary School,Academy Converter,1.0,15/01/2020,03/02/2020,No,School remains Good,,ITS412259,S5 Inspection,S5 Inspection,Schools - S5,12/06/2013,13/06/2013,03/07/2013,No,103264.0,3302188.0,Stirchley Primary School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS323786,29/04/2009,29/04/2009,21/05/2009,No,103264.0,3302188.0,Stirchley Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
17523,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143434,143434.0,3305205.0,St Francis Church of England Aided Primary School and Nursery,Primary,Academy Converter,01/10/2016,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Selly Oak",16394.0,Fioretti Trust,,,B30 1LZ,,3.0,229.0,3.0,11.0,,,,,,,,,,,,,10241069,S5 Inspection,S5 Inspection,Schools - S5,09/11/2022,10/11/2022,12/01/2023,Yes,143434.0,3305205.0,St Francis Church of England Aided Primary School and Nursery,Academy Converter,Academy converter,3.0,,3.0,3.0,2.0,3.0,Yes,2.0,9.0,ITS412349,12/06/2013,13/06/2013,27/06/2013,No,103546.0,3305205.0,St Francis Church of England Aided Primary School and Nursery,Voluntary Aided School,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
17524,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143435,143435.0,3305403.0,Fortis Academy,Secondary,Academy Converter,01/12/2016,Non-selective,Has a sixth form,None,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",4499.0,THE SHAW EDUCATION TRUST,5025.0,The Shaw Education Trust,B44 8NU,,5.0,1520.0,11.0,18.0,,,,,,,,,,,,,10111653,S5 Inspection,S5 Inspection,Schools - S5,26/11/2019,27/11/2019,08/01/2020,Yes,143435.0,3305403.0,Fortis Academy,Academy Converter,Academy converter,3.0,,3.0,3.0,3.0,2.0,Yes,9.0,2.0,10002539,28/06/2016,29/06/2016,05/09/2016,No,103550.0,3305403.0,Great Barr School,Foundation School,3.0,,9.0,9.0,9.0,2.0,Yes,9.0,2.0
17525,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143436,143436.0,3302156.0,Princethorpe Infant School,Primary,Academy Converter,01/10/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Northfield",15873.0,drb Ignite Multi Academy Trust,15876.0,drb Ignite Limited,B29 5QB,,5.0,193.0,3.0,7.0,10099801.0,Yes,143436.0,3302156.0,Princethorpe Infant School,Academy Converter,1.0,16/05/2019,13/06/2019,No,School remains Good,,ITS426927,S5 Inspection,S5 Inspection,Schools - S5,13/11/2013,14/11/2013,04/12/2013,No,103245.0,3302156.0,Princethorpe Infant School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS376859,01/03/2012,02/03/2012,22/03/2012,No,103245.0,3302156.0,Princethorpe Infant School,Community School,3.0,,9.0,9.0,9.0,2.0,9,8.0,9.0
17526,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143437,143437.0,3303412.0,Audley Primary School,Primary,Academy Converter,01/10/2016,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Yardley",15873.0,drb Ignite Multi Academy Trust,15876.0,drb Ignite Limited,B33 9HY,,5.0,844.0,3.0,11.0,,,,,,,,,,,,,10268224,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,20/06/2023,21/06/2023,31/07/2023,Yes,143437.0,3303412.0,Audley Primary School,Academy Converter,Academy converter,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10099803,19/06/2019,20/06/2019,16/07/2019,Yes,143437.0,3303412.0,Audley Primary School,Academy Converter,3.0,,9.0,9.0,9.0,3.0,Yes,2.0,9.0
17527,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143438,143438.0,3304129.0,Dame Elizabeth Cadbury School,Secondary,Academy Converter,01/10/2016,Non-selective,Has a sixth form,None,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Selly Oak",3878.0,MATRIX ACADEMY TRUST,3877.0,Matrix Academy Trust,B30 1UL,,5.0,837.0,11.0,19.0,,,,,,,,,,,,,10241072,S5 Inspection,S5 Inspection,Schools - S5,22/03/2023,23/03/2023,17/05/2023,Yes,143438.0,3304129.0,Dame Elizabeth Cadbury School,Academy Converter,Academy converter,2.0,,2.0,2.0,2.0,2.0,Yes,9.0,2.0,ITS400624,20/11/2012,21/11/2012,11/12/2012,No,103494.0,3304129.0,Dame Elizabeth Cadbury Technology College,Foundation School,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
17528,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143439,143439.0,3303004.0,Quinton Church Primary School,Primary,Academy Converter,01/01/2017,Not applicable,Not applicable,Church of England,Does not apply,Christian,West Midlands,West Midlands,Birmingham,"Birmingham, Edgbaston",16828.0,BIRMINGHAM DIOCESAN MULTI-ACADEMY TRUST,17076.0,Birmingham Diocesan Multi-Academy Trust,B32 1AJ,,4.0,210.0,4.0,11.0,10111724.0,Yes,143439.0,3303004.0,Quinton Church Primary School,Academy Converter,1.0,17/10/2019,17/11/2019,No,School remains Good,,ITS376891,S5 Inspection,S5 Inspection,Schools - S5,10/07/2012,11/07/2012,12/09/2012,No,103399.0,3303004.0,Quinton Church Primary School,Voluntary Controlled School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,8.0,9.0,ITS286647,18/06/2007,19/06/2007,09/07/2007,No,103399.0,3303004.0,Quinton Church Primary School,Voluntary Controlled School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
17638,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143562,143562.0,3305402.0,King Edward VI Handsworth Grammar School for Boys,Secondary,Academy Converter,01/09/2017,Selective,Has a sixth form,None,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Perry Barr",16826.0,King Edward VI Academy Trust Birmingham,3623.0,King Edward VI Foundation,B21 9ET,,4.0,1042.0,11.0,18.0,10212537.0,Yes,143562.0,3305402.0,King Edward VI Handsworth Grammar School for Boys,Academy Converter,1.0,23/03/2022,17/05/2022,No,School remains Outstanding (Concerns) - S5 Next,,10025364,Maintained Academy and School Short inspection,Section 8 conversion,Schools  Section 8 conversion,10/01/2017,11/01/2017,08/02/2017,No,103549.0,3305402.0,Handsworth Grammar School,Voluntary Aided School,Academy Converter,1.0,,9.0,9.0,9.0,1.0,Yes,9.0,1.0,ITS400629,05/02/2013,06/02/2013,04/03/2013,No,103549.0,3305402.0,Handsworth Grammar School,Voluntary Aided School,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0
17639,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143563,143563.0,3302060.0,Cromwell Junior and Infant School,Primary,Academy Converter,01/01/2017,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",16542.0,Cromwell Learning Community Academy Trust,16543.0,Cromwell Learning Community Academy Trust,B7 5BA,,5.0,235.0,3.0,11.0,,,,,,,,,,,,,ITS448886,S5 Inspection,S5 Inspection,Schools - S5,11/11/2014,12/11/2014,27/11/2014,No,103191.0,3302060.0,Cromwell Junior and Infant School and Nursery Class,Community School,Academy Converter,1.0,,9.0,9.0,9.0,1.0,9,2.0,9.0,ITS336030,24/02/2010,25/02/2010,16/03/2010,No,103191.0,3302060.0,Cromwell Junior and Infant School and Nursery Class,Community School,2.0,,9.0,9.0,9.0,2.0,9,3.0,9.0
17833,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143869,143869.0,3303430.0,Hodge Hill Primary School,Primary,Academy Converter,01/01/2017,Non-selective,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Hodge Hill",16326.0,Create Partnership Trust,17136.0,Create Partnership Trust,B36 8LD,,4.0,755.0,4.0,11.0,,,,,,,,,,,,,10268287,Requires Improvement S5 Reinspection Visit 1,Requires Improvement S5 Reinspection Visit 1,Schools - S5,13/06/2023,14/06/2023,24/07/2023,Yes,143869.0,3303430.0,Hodge Hill Primary School,Academy Converter,Academy converter,2.0,,2.0,2.0,2.0,2.0,Yes,2.0,9.0,10111654,11/09/2019,12/09/2019,23/10/2019,Yes,143869.0,3303430.0,Hodge Hill Primary School,Academy Converter,3.0,,3.0,2.0,3.0,3.0,Yes,3.0,9.0
17871,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143908,143908.0,3302170.0,Chandos Primary School,Primary,Academy Sponsor Led,01/02/2017,Not applicable,Does not have a sixth form,Does not apply,None,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",3025.0,The Elliot Foundation Academies Trust,3024.0,The Elliot Foundation Academies Trust,B12 0YN,,5.0,438.0,3.0,11.0,,,,,,,,,,,,,10058461,Academy First Section 5,Academy First Section 5,Schools - S5,26/02/2019,27/02/2019,18/03/2019,Yes,143908.0,3302170.0,Chandos Primary School,Academy Sponsor Led,Academy sponsor led,2.0,,9.0,9.0,9.0,2.0,Yes,2.0,9.0,ITS465134,17/06/2015,18/06/2015,09/07/2015,No,103325.0,3302305.0,Chandos Primary School,Community School,3.0,,9.0,9.0,9.0,3.0,9,3.0,9.0
17886,http://www.ofsted.gov.uk/inspection-reports/find-inspection-report/provider/ELS/143942,143942.0,3302039.0,Canterbury Cross Primary School,Primary,Academy Converter,01/02/2017,Not applicable,Not applicable,Does not apply,Does not apply,Non-faith,West Midlands,West Midlands,Birmingham,"Birmingham, Ladywood",16567.0,Canterbury Cross Education Trust,,,B20 3AA,,5.0,487.0,3.0,11.0,10122528.0,Yes,143942.0,3302039.0,Canterbury Cross Primary School,Academy Converter,1.0,04/12/2019,09/01/2020,No,School remains Good,,ITS440485,S8 No Formal Designation Visit,Section 8 deemed section 5,Schools - S8 deemed S5,26/02/2014,27/02/2014,20/03/2014,No,103177.0,3302039.0,Canterbury Cross Primary School,Community School,Academy Converter,2.0,,9.0,9.0,9.0,2.0,9,9.0,9.0,ITS355333,13/06/2011,14/06/2011,05/07/2011,No,103177.0,3302039.0,Canterbury Cross Primary School,Community School,2.0,,9.0,9.0,9.0,2.0,9,2.0,9.0
